edge_id,from_node,to_node,from_x,from_y,to_x,to_y,shape
314566781#2,11096775639,3206099826,8208.72,6336.11,8238.16,6410.65,"8208.72,6336.11 8211.64,6342.57 8216.94,6358.28 8219.49,6370.12 8218.20,6379.46 8208.97,6390.72 8207.15,6396.71 8208.96,6403.03 8215.48,6406.10 8238.16,6410.65"
314566784#0,2347019595,12086595108,8944.94,5977.93,8934.18,5937.09,"8944.94,5977.93 8941.84,5963.28 8934.18,5937.09"
314566784#1,12086595108,3266747419,8930.14,5923.27,8923.1,5897.87,"8930.14,5923.27 8923.10,5897.87"
314567871#0,3206109587,3206109579,6260.01,5256.92,6268.65,5181.82,"6260.01,5256.92 6268.65,5181.82"
314567871#1,3206109579,3265221483,6260.8,5172.14,6225.74,5168.02,"6260.80,5172.14 6242.11,5170.41 6225.74,5168.02"
314567872#0,3206109582,3752450252,4851.4,5556.57,4913.13,5545.14,"4851.40,5556.57 4884.45,5547.54 4913.13,5545.14"
314567872#1,3752450252,3206109578,4927.48,5543.94,4989.88,5538.72,"4927.48,5543.94 4989.88,5538.72"
314567872#2,3206109578,2122287174,5006.09,5545.53,5034.64,5563.9,"5006.09,5545.53 5014.17,5555.39 5034.17,5563.67 5034.64,5563.90"
314567873#0,3206109578,cluster_3206109585_3752450243,5011.26,5537.78,5158.5,5504.16,"5011.26,5537.78 5031.02,5537.72 5066.53,5532.82 5149.26,5513.21 5154.23,5511.11 5158.01,5508.62 5158.50,5504.16"
314567873#2,cluster_3206109585_3752450243,8157199310,5146.63,5480.36,5006.11,5475.97,"5146.63,5480.36 5142.76,5477.23 5136.91,5475.14 5131.02,5475.28 5102.72,5481.94 5083.86,5486.79 5058.02,5493.06 5039.47,5498.90 5025.74,5503.07 5014.05,5504.31 5006.39,5504.74 5005.06,5504.50 5004.70,5504.04 5004.20,5501.39 5004.07,5491.26 5006.11,5475.97"
314567874#0,3206109584,3206109583,6067.95,5575.4,6061.09,5510.36,"6067.95,5575.40 6061.09,5510.36"
314567874#1,3206109583,cluster_1083544521_3206109577,6059.58,5496.02,6053.06,5434.19,"6059.58,5496.02 6053.06,5434.19"
314567875,3206109586,3206109583,5981.25,5506.73,6051.32,5505.37,"5981.25,5506.73 6051.32,5505.37"
314567876#0,3206109578,3206109593,4994.08,5527.38,4960.36,5498.51,"4994.08,5527.38 4977.87,5510.91 4960.36,5498.51"
314567876#1,3206109593,8157208320,4949.46,5494.46,4923.16,5491.83,"4949.46,5494.46 4923.16,5491.83"
314567876#2,8157208320,3752450235,4908.76,5490.41,4831.12,5483.39,"4908.76,5490.41 4876.80,5487.34 4847.79,5488.39 4838.12,5483.23 4831.12,5483.39"
314567877#0,3206109592,3206109586,5979.58,5571.64,5975.93,5512.5,"5979.58,5571.64 5975.93,5512.50"
314567877#1,3206109586,3265221484,5975.04,5498.12,5971.81,5441.31,"5975.04,5498.12 5972.05,5450.06 5971.81,5441.31"
314568069#0,3206113800,cluster_8157208514_8157208515,5138.33,5069.94,5138.19,5065.17,"5138.33,5069.94 5138.19,5065.17"
314568069#2,cluster_8157208514_8157208515,3752447393,5137.63,5045.48,5137.61,5044.99,"5137.63,5045.48 5137.61,5044.99"
314568069#3,3752447393,8157208505,5137.19,5030.37,5137.08,5026.77,"5137.19,5030.37 5137.08,5026.77"
314568069#4,8157208505,3752447387,5136.78,5016.11,5136.77,5015.91,"5136.78,5016.11 5136.77,5015.91"
314568069#5,3752447387,8157208503,5136.36,5007.62,5136.34,5007.42,"5136.36,5007.62 5136.34,5007.42"
314568069#6,8157208503,3265221482,5135.52,4995.15,5133.77,4962.21,"5135.52,4995.15 5134.20,4975.68 5133.77,4965.32 5133.77,4962.21"
314568069#7,3265221482,cluster_3752447377_3752447378,5135.29,4947.55,5133.88,4870.3,"5135.29,4947.55 5139.04,4930.48 5138.10,4907.81 5133.99,4871.87 5133.88,4870.30"
314568072#0,3206080696,3752447365,5049.56,4889.23,5054.59,4782.76,"5049.56,4889.23 5038.35,4867.92 5027.06,4845.10 5025.09,4818.53 5028.63,4803.74 5054.59,4782.76"
314568072#1,3752447365,2433809929,5067.09,4775.68,5109.46,4754.79,"5067.09,4775.68 5101.45,4758.49 5109.46,4754.79"
314568955#1,cluster_3206124183_4952259915,3206132304,5381.57,4634.69,5392.49,4605.7,"5381.57,4634.69 5392.49,4605.70"
314568955#2,3206132304,3206132300,5398.21,4591.33,5410.83,4561.2,"5398.21,4591.33 5410.83,4561.20"
314568955#3,3206132300,3752447360,5416.43,4547.84,5428.47,4519.1,"5416.43,4547.84 5428.47,4519.10"
314568955#4,3752447360,3206124181,5434.04,4505.82,5449.13,4469.77,"5434.04,4505.82 5449.13,4469.77"
314568955#5,3206124181,3206124200,5444.23,4458.32,5326.58,4416.78,"5444.23,4458.32 5348.46,4421.68 5326.58,4416.78"
314568955#6,3206124200,3752447358,5316.32,4424.14,5311.0,4456.79,"5316.32,4424.14 5314.48,4438.28 5311.00,4456.79"
314568955#7,3752447358,3206124193,5308.31,4471.07,5298.87,4511.91,"5308.31,4471.07 5299.55,4510.08 5298.87,4511.91"
314568956#0,3206124189,3206132307,5415.86,4655.11,5429.48,4626.11,"5415.86,4655.11 5429.48,4626.11"
314568956#1,3206132307,3206124197,5435.8,4613.38,5450.37,4585.47,"5435.80,4613.38 5450.37,4585.47"
314568956#2,3206124197,3206124185,5456.99,4571.81,5498.35,4479.79,"5456.99,4571.81 5498.35,4479.79"
314568956#3,3206124185,3206124181,5492.57,4468.72,5457.25,4462.07,"5492.57,4468.72 5457.25,4462.07"
314568957,1083545096,298601315,5475.01,4757.4,5536.97,4887.39,"5475.01,4757.40 5517.07,4784.31 5551.28,4807.28 5555.56,4848.14 5536.97,4887.39"
314569183#0,3206124258,3206124257,5526.59,4497.77,5516.25,4519.82,"5526.59,4497.77 5516.25,4519.82"
314569183#1,3206124257,3265221480,5520.63,4532.04,5585.47,4570.37,"5520.63,4532.04 5578.42,4565.62 5585.47,4570.37"
314569673,3206132304,4952268192,5388.01,4592.37,5387.23,4502.43,"5388.01,4592.37 5355.21,4571.61 5363.33,4553.88 5377.53,4524.07 5387.23,4502.43"
314569674,3206132300,3206124197,5418.1,4558.86,5445.05,4575.48,"5418.10,4558.86 5445.05,4575.48"
314569676,3206132304,3206132307,5399.67,4603.12,5423.84,4616.89,"5399.67,4603.12 5423.84,4616.89"
314570487#0,3206136307,11012170794,5283.52,3121.63,5321.26,3146.55,"5283.52,3121.63 5321.26,3146.55"
314570487#1,11012170794,3206136312,5334.82,3155.4,5386.01,3188.57,"5334.82,3155.40 5386.01,3188.57"
314570488#0,3206136313,3206136308,5254.68,3023.43,5269.17,3018.59,"5254.68,3023.43 5269.17,3018.59"
314570488#1,3206136308,11012170800,5275.31,3007.75,5271.37,2986.39,"5275.31,3007.75 5271.37,2986.39"
314570488#2,11012170800,3206136301,5268.76,2972.23,5263.69,2944.7,"5268.76,2972.23 5263.69,2944.70"
314570489#0,1083578333,3206136307,5291.27,3195.68,5278.44,3124.98,"5291.27,3195.68 5278.44,3124.98"
314570489#1,3206136307,1083578466,5275.43,3108.39,5266.55,3055.1,"5275.43,3108.39 5271.56,3086.92 5266.55,3055.10"
314570490,3206136303,3206136310,5602.73,3289.42,5706.48,3288.08,"5602.73,3289.42 5655.60,3274.36 5664.23,3300.04 5706.48,3288.08"
314570491#0,3206136308,3265221478,5282.21,3015.42,5351.53,3004.3,"5282.21,3015.42 5351.53,3004.30"
314570491#1,3265221478,3206136302,5365.77,3001.92,5384.49,2998.69,"5365.77,3001.92 5384.49,2998.69"
314570491#2,3206136302,9333359232,5398.72,2996.29,5474.16,2959.27,"5398.72,2996.29 5426.59,2991.71 5422.49,2974.02 5423.01,2971.75 5429.73,2969.23 5474.16,2959.27"
314570798#0,3206145795,3206145814,4993.2,2932.29,4976.97,3054.19,"4993.20,2932.29 5008.55,3002.99 5014.85,3042.32 5014.71,3046.04 5013.05,3048.30 4976.97,3054.19"
314570798#1,3206145814,3265221476,4970.57,3049.54,4935.85,2823.45,"4970.57,3049.54 4953.51,2939.40 4936.80,2848.82 4935.79,2831.63 4935.85,2823.45"
314570799,3206145801,3206145804,4765.02,2889.53,4786.8,2963.08,"4765.02,2889.53 4775.96,2926.44 4786.80,2963.08"
314570800,3206145800,3060610540,4751.04,3021.21,4710.51,3032.3,"4751.04,3021.21 4710.51,3032.30"
314570803#0,3206145808,3206145806,4892.16,3046.37,4859.63,3038.37,"4892.16,3046.37 4891.69,3046.45 4887.49,3046.37 4881.08,3044.07 4872.82,3040.51 4859.63,3038.37"
314570803#1,3206145806,3206145804,4854.15,3032.2,4796.83,2966.01,"4854.15,3032.20 4844.22,2952.25 4796.83,2966.01"
314570803#2,3206145804,3206145799,4783.0,2970.03,4753.16,2978.7,"4783.00,2970.03 4753.16,2978.70"
314571213,3206145819,3060610541,4781.89,3103.62,4789.34,3133.71,"4781.89,3103.62 4789.34,3133.71"
314573759,3206166178,3206166192,5596.8,3039.33,5645.9,3178.06,"5596.80,3039.33 5615.70,3099.54 5629.86,3123.48 5645.90,3178.06"
314573760#1,8129291564,3206166173,5102.36,3359.2,5075.3,3204.03,"5102.36,3359.20 5075.30,3204.03"
314573761,1083578416,1083578333,5296.26,3222.58,5293.89,3209.89,"5296.26,3222.58 5293.89,3209.89"
314573763,3206145814,3206166183,4963.39,3057.81,4952.61,3061.98,"4963.39,3057.81 4952.61,3061.98"
314573764#0,1083578402,1083578406,5321.04,3283.08,5322.86,3310.92,"5321.04,3283.08 5322.86,3310.92"
314573764#1,1083578406,1083578340,5324.01,3325.41,5405.18,3354.52,"5324.01,3325.41 5327.31,3360.64 5405.18,3354.52"
314573766,3206166190,3206166169,5065.2,2924.7,5186.53,2985.83,"5065.20,2924.70 5071.28,2963.36 5178.38,2942.65 5186.53,2985.83"
314574765,3206173244,3206173249,5366.59,3061.06,5322.37,3032.99,"5366.59,3061.06 5322.37,3032.99"
314574766#0,3206173246,3206173244,5382.72,3084.67,5379.05,3073.31,"5382.72,3084.67 5379.05,3073.31"
314574766#1,3206173244,3265221478,5374.48,3056.78,5361.72,3008.47,"5374.48,3056.78 5363.66,3014.89 5361.72,3008.47"
314574767#0,3206173252,3206173246,5354.2,3101.2,5375.85,3095.11,"5354.20,3101.20 5362.88,3096.36 5375.85,3095.11"
314574767#1,3206173246,11012170796,5390.34,3093.71,5407.74,3092.03,"5390.34,3093.71 5407.74,3092.03"
314574767#2,11012170796,1083578331,5422.16,3090.64,5467.66,3179.27,"5422.16,3090.64 5433.72,3089.52 5467.97,3176.44 5467.66,3179.27"
314576716#0,3206191294,3206189344,8455.95,3382.77,8546.08,3344.26,"8455.95,3382.77 8546.08,3344.26"
314576716#1,3206189344,3206191327,8559.38,3338.25,8601.6,3318.1,"8559.38,3338.25 8601.60,3318.10"
314576716#2,3206191327,3206191133,8614.82,3311.9,8639.39,3300.59,"8614.82,3311.90 8639.39,3300.59"
314576716#3,3206191133,3206191124,8652.58,3294.71,8675.63,3284.79,"8652.58,3294.71 8675.63,3284.79"
314576716#4,3206191124,3206191095,8682.93,3287.59,8714.59,3356.07,"8682.93,3287.59 8714.59,3356.07"
314576717#0,3206191193,3206191288,8465.46,3320.56,8451.88,3289.45,"8465.46,3320.56 8451.88,3289.45"
314576717#1,3206191288,3206189350,8446.12,3276.25,8434.31,3249.24,"8446.12,3276.25 8434.31,3249.24"
314576717#2,3206189350,3206191164,8428.54,3236.02,8447.47,3189.2,"8428.54,3236.02 8415.35,3205.82 8447.47,3189.20"
314576717#3,3206191164,3206191282,8460.27,3182.58,8485.81,3169.36,"8460.27,3182.58 8485.81,3169.36"
314576717#4,3206191282,3206191101,8498.61,3162.73,8526.73,3148.19,"8498.61,3162.73 8526.73,3148.19"
314576721#0,3206191230,9183200524,8563.79,2928.1,8512.22,2950.74,"8563.79,2928.10 8512.22,2950.74"
314576721#1,9183200524,3206191240,8499.02,2956.53,8464.14,2971.84,"8499.02,2956.53 8464.14,2971.84"
314576723#0,3206191348,3206189357,8483.08,3461.23,8470.36,3431.2,"8483.08,3461.23 8470.36,3431.20"
314576723#1,3206189357,3206191294,8464.75,3417.94,8452.97,3390.13,"8464.75,3417.94 8452.97,3390.13"
314576723#10,3206191367,3206191223,8644.3,3403.9,8681.31,3493.82,"8644.30,3403.90 8681.31,3493.82"
314576723#11,3206191223,3206191149,8686.8,3507.14,8700.79,3541.14,"8686.80,3507.14 8700.79,3541.14"
314576723#12,3206191149,3206191289,8706.45,3554.33,8722.77,3590.86,"8706.45,3554.33 8722.77,3590.86"
314576723#13,3206191289,cluster_4940068149_4940068151,8729.58,3603.13,8766.6,3673.41,"8729.58,3603.13 8753.33,3637.79 8766.49,3656.11 8766.60,3673.41"
314576723#2,3206191294,3206191193,8447.35,3376.87,8461.07,3332.28,"8447.35,3376.87 8433.75,3344.78 8461.07,3332.28"
314576723#3,3206191193,3206191090,8474.16,3326.28,8501.41,3313.81,"8474.16,3326.28 8501.41,3313.81"
314576723#4,3206191090,cluster_3206191304_3206191357,8514.5,3307.82,8527.84,3301.72,"8514.50,3307.82 8527.84,3301.72"
314576723#6,cluster_3206191304_3206191357,3206191394,8553.5,3289.99,8583.7,3276.16,"8553.50,3289.99 8583.70,3276.16"
314576723#7,3206191394,3206191327,8591.05,3279.01,8603.19,3307.42,"8591.05,3279.01 8603.19,3307.42"
314576723#8,3206191327,3206191121,8608.94,3320.87,8621.81,3351.02,"8608.94,3320.87 8621.81,3351.02"
314576723#9,3206191121,3206191367,8627.5,3364.33,8638.66,3390.46,"8627.50,3364.33 8638.66,3390.46"
314576725#0,3206189342,3206191182,8753.8,3203.44,8778.22,3192.34,"8753.80,3203.44 8778.22,3192.34"
314576725#1,3206191182,3206191279,8782.73,3180.67,8768.88,3149.52,"8782.73,3180.67 8768.88,3149.52"
314576725#2,3206191279,3206189335,8763.12,3136.23,8751.31,3108.24,"8763.12,3136.23 8751.31,3108.24"
314576726#0,cluster_3206191239_3206191395,3206191065,8610.2,3419.36,8649.17,3508.07,"8610.20,3419.36 8649.17,3508.07"
314576726#1,3206191065,3206191302,8654.99,3521.32,8669.93,3555.33,"8654.99,3521.32 8669.93,3555.33"
314576726#2,3206191302,3206191246,8675.67,3568.56,8691.14,3605.1,"8675.67,3568.56 8691.14,3605.10"
314576726#3,3206191246,3206191289,8702.75,3609.62,8721.31,3601.15,"8702.75,3609.62 8721.31,3601.15"
314576730,3206189354,4940068618,8633.13,3584.15,8584.2,3731.57,"8633.13,3584.15 8621.76,3589.87 8611.17,3595.28 8602.24,3600.71 8592.51,3607.23 8584.14,3613.21 8575.77,3620.60 8554.99,3641.18 8552.69,3654.35 8553.10,3663.15 8584.20,3731.57"
314576731#0,cluster_3206191207_3206191232_3206191248,3206191176,8766.29,3348.33,8790.45,3336.33,"8766.29,3348.33 8790.45,3336.33"
314576731#1,3206191176,12089999407,8797.86,3338.66,8805.68,3353.01,"8797.86,3338.66 8805.68,3353.01"
314576731#2,12089999407,3206191099,8812.42,3365.74,8919.58,3607.97,"8812.42,3365.74 8919.58,3607.97"
314576733,cluster_3206191207_3206191232_3206191248,3204483913,8760.64,3357.14,8879.03,3626.24,"8760.64,3357.14 8879.03,3626.24"
314576735#0,3206191140,3206191236,8634.63,3051.21,8662.55,3037.83,"8634.63,3051.21 8662.55,3037.83"
314576735#1,3206191236,3206191155,8675.69,3031.81,8702.32,3020.13,"8675.69,3031.81 8702.32,3020.13"
314576735#2,3206191155,3206191091,8715.55,3014.04,8758.03,3020.84,"8715.55,3014.04 8723.34,3010.29 8731.28,3007.83 8737.75,3008.25 8751.98,3016.72 8758.03,3020.84"
314576737#0,3206191336,3206191065,8624.06,3529.29,8647.61,3518.51,"8624.06,3529.29 8647.61,3518.51"
314576737#1,3206191065,3206191223,8660.78,3512.56,8679.49,3504.21,"8660.78,3512.56 8679.49,3504.21"
314576739#0,3206191164,3206189339,8454.83,3191.8,8465.48,3215.98,"8454.83,3191.80 8465.48,3215.98"
314576739#1,3206189339,3206191123,8471.41,3229.43,8484.4,3258.91,"8471.41,3229.43 8484.40,3258.91"
314576739#2,3206191123,3206191090,8490.08,3272.23,8502.91,3303.26,"8490.08,3272.23 8502.91,3303.26"
314576748#0,4954048007,3206191098,9237.07,2511.54,8826.77,2771.06,"9237.07,2511.54 9159.02,2548.74 9084.91,2583.22 9008.44,2621.24 8970.22,2641.14 8932.43,2657.55 8921.47,2659.33 8864.30,2654.99 8827.90,2657.67 8805.89,2661.30 8793.61,2667.59 8794.28,2673.60 8794.99,2679.94 8803.12,2703.23 8813.30,2732.45 8819.98,2751.60 8826.77,2771.06"
314576748#1,3206191098,3206191315,8823.78,2784.24,8813.2,2812.03,"8823.78,2784.24 8823.67,2784.46 8818.69,2799.56 8814.11,2811.35 8813.20,2812.03"
314576748#10,3206224444,3206191140,8610.25,3018.51,8622.94,3046.92,"8610.25,3018.51 8622.94,3046.92"
314576748#11,3206191140,3206191386,8628.81,3060.07,8641.74,3089.03,"8628.81,3060.07 8641.74,3089.03"
314576748#12,3206191386,3206191078,8647.62,3102.2,8660.56,3131.2,"8647.62,3102.20 8660.56,3131.20"
314576748#13,3206191078,3206191291,8666.55,3144.62,8678.02,3170.28,"8666.55,3144.62 8678.02,3170.28"
314576748#14,3206191291,3206191255,8683.94,3183.55,8698.86,3216.98,"8683.94,3183.55 8698.86,3216.98"
314576748#15,3206191255,cluster_3206191207_3206191232_3206191248,8704.79,3230.25,8747.57,3333.26,"8704.79,3230.25 8707.60,3236.54 8744.65,3319.61 8747.57,3333.26"
314576748#17,cluster_3206191207_3206191232_3206191248,3206191095,8739.35,3350.98,8724.94,3357.52,"8739.35,3350.98 8724.94,3357.52"
314576748#18,3206191095,3206191196,8711.83,3363.48,8687.78,3374.4,"8711.83,3363.48 8687.78,3374.40"
314576748#19,3206191196,3206191367,8674.67,3380.36,8648.95,3392.05,"8674.67,3380.36 8648.95,3392.05"
314576748#2,3206191315,3206191272,8799.5,2820.96,8784.28,2827.88,"8799.50,2820.96 8784.28,2827.88"
314576748#20,3206191367,cluster_3206191239_3206191395,8635.67,3398.09,8614.61,3407.66,"8635.67,3398.09 8614.61,3407.66"
314576748#22,cluster_3206191239_3206191395,3206191348,8580.0,3423.39,8490.42,3464.09,"8580.00,3423.39 8490.42,3464.09"
314576748#3,3206191272,3206224227,8770.37,2834.21,8757.91,2839.88,"8770.37,2834.21 8757.91,2839.88"
